,match,team,alliance,leave,"ground pick-up","center line pick-up","auto scoring","teleop scoring","stage level",spotlight,"stage time","brick time","defense time","driver skill","defense skill",speed,stability,"intake consistency",scouter,comments,accuracy,timestamp
146,160,2b,blue,false,false,false,"[]","[]",0,false,0,15000,13850,0,0,0,0,0,"andrewr (9081)","Team 2882. No auton. Wandering aimlessly. Say a quick prayer that you do NOT get this team",,1709309589023
147,160,3r,red,true,false,false,"[]","[ss]",1,false,0,0,0,1,0,1,1,0,"nathan (9081)","2969, this was just their kitbot so i’ll be nice but the driving could be better and they need to work on getting the notes in the launcher. not the best",,1709309597630
148,160,1r,red,false,true,false,"[]","[ss, ss, sm, as]",2,false,0,15450,0,0,0,1,1,3,"siphon (9081)","118 \nDid not do very well had driving issues so they were not able to make many shots",,1709309601775
149,160,1b,blue,false,true,false,"[]","[sm, ss, ss]",1,false,950,17350,0,1,0,1,0,1,"aidanmcintyre (9081)","9512 two players on blue, very jittery and not moving very fast.",,1709309627406
150,161,1r,red,false,false,false,"[ss, ss, sm, sm]","[tm, tm, tm]",2,false,1500,1000,0,2,2,1,2,3,"red left (4940)","",,1709338257498
151,40,3b,blue,true,true,false,"[]","[ss, ss, ss]",0,false,0,0,0,1,0,1,1,1,"normandy (5171)","Iron Panthers team 5026\nSlow ground intake",,1709346296517
152,41,3r,red,false,true,false,"[]","[as, as, as, as, as, as]",2,true,25400,0,0,2,1,3,3,3,"normandy (5171)","Team 1351 - good intake, good note cycle time and scored consistently into the amp, but tried abt 4 shots into the speaker that were all too short",,1709346832622
153,41,2r,red,false,true,false,"[]","[ss, ss, ss, am, am]",2,false,18100,15000,0,1,2,3,3,2,"normandy (5171)","Team 668 Apes of Wrath- driving a little clunky, missed the amp but shot smoothly into the speaker",,1709347465014
154,162,1r,red,true,true,true,"[ss]","[sm, ss, ss, ss, ss, tm, tm, as, as, as, as, as, ss]",0,false,0,0,0,3,0,3,3,3,"mentorrmb (4456)","Red 5804\n\n-Made the climb/hang\n-Human player missed twice \n-Auto part it scored 1 speaker note\n-It could only pick up one note at a time\n-Very fast\n- started to bump into the pole early in the game, but did tip too \nmuch \n-didn’t defend\n",,1709389108452
155,2,3r,red,true,true,false,"[]","[]",0,false,0,0,0,3,1,2,4,4,"mentorrmb (4456)","-9496 scored multiple points on both the amp and the speaker. -They didn’t leave enough to balance",,1709389505206
156,163,2r,red,false,false,false,"[]","[]",0,false,0,114250,0,0,0,0,0,0,"mentorrmb (4456)","Red 3939\n\nMatch 2\n\n-Player missed 3 times\n-did not move at all\n-nor shot\n-didn’t defend either \n\n",,1709389533040
157,3,1r,red,true,false,false,"[]","[]",0,false,0,0,0,0,0,0,3,0,"mentorrmb (4456)","9403\nSeemed to be not working. \nWasn’t moving for the last half of the round",,1709390170844
158,164,3r,red,false,true,false,"[]","[sm, ss, ss, ss, ss, ss, as, ss, ss, ss]",0,false,0,0,0,2,1,3,3,2,"mentorrmb (4456)","Red 9933\nMatch 3\n(We’re in this one, team blue)\n\n-No hang\n- briefly stopped movement\n\n\n-idk stage level\n\n\n",,1709390303380
159,1885,1r,red,false,false,false,"[sm]","[]",0,false,0,0,0,0,0,0,0,0,"mentorrmb (4456)","Match 4\nRed robo 1885\n\n-didn’t move at all\n-May have missed a shot\n-Red team made a high note",,1709391008668
160,4,2r,red,false,true,false,"[]","[]",0,false,0,0,0,0,0,0,1,0,"mentorrmb (4456)","5724\nThey are having a hard time moving a ride\nDidn’t see them score anything \nCould balance\nThe robot took two rings at once",,1709391019265
161,1886,2r,red,true,true,false,"[ss, sm]","[sa, ss, sm, sm, am]",3,true,0,0,0,0,0,0,0,0,"crescendohawk24 (4641)","",,1709407765995
162,1886,2r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"crescendohawk24 (4641)","",,1709407767188
163,1887,1r,red,false,false,false,"[]","[]",0,false,0,0,0,4,3,4,0,0,"wayne (6060)","",,1709413909504
164,56,3r,red,true,true,true,"[as, as, am, am, ss, ss, ss]","[as, as, as, sa, sa, sa, sa, sa, sm, sm, sm, sm, ts, ts, ts]",2,true,1700,0,0,4,1,2,4,0,"wayne (6060)","khsdfjadgoiljasecfiyaefnlyiagr nil",,1709415007642
165,1888,1r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"katie (6060)","",,1709415015177
166,1889,2r,red,false,false,false,"[]","[]",1,false,0,0,0,1,2,0,2,0,"katie (6060)","sauntered around",,1709415662148
167,1889,2b,blue,false,true,false,"[sm]","[ss, ss]",0,false,0,0,0,2,3,1,3,4,"kal (6060)","",,1709415689381
168,1888,3r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"grey (6060)","Did nothing :(",,1709415706405
169,1888,3r,red,true,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"sabrina (6060)","Broke down",,1709415723935
170,15,3b,blue,false,false,false,"[]","[]",0,false,1650,0,4100,0,1,1,0,0,"enrique (6060)","",,1709415737834
171,20,3r,red,false,false,false,"[]","[am, am, am, am]",0,false,1000,0,0,0,0,2,3,0,"enrique (6060)","",,1709415992126
172,1890,3r,red,false,true,false,"[]","[as, as, as]",0,false,0,0,0,3,0,3,4,4,"kal (6060)","",,1709416004583
173,20,3b,blue,true,false,false,"[ss, ss, ss]","[ss, ss, ss, ss]",1,true,0,0,0,3,1,3,2,3,"riley  (6060)","Good bot!!! Seemed pretty nice! Very good in auto! Handled the bullies and showed them",,1709416043447
174,1890,2b,blue,false,true,false,"[ss]","[ss]",0,false,0,0,0,1,0,2,2,0,"grey (6060)","I think their shooter broke halfway through the match :(",,1709416080633
175,1891,1r,red,true,false,true,"[as, as, am, am, sm, sm, ss, ss]","[]",0,false,3000,0,0,2,3,2,3,2,"cassi (5036)","",,1709492233083
176,1892,1r,red,true,true,true,"[as, am]","[]",0,false,0,0,0,0,0,0,0,0,"cassi (5036)","",,1709492741404
177,1893,2r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"cassi (5036)","",,1709493359898
178,1894,1b,blue,true,true,false,"[ss, ss]","[as, as, am, ss]",0,false,0,2050,3300,0,0,0,0,0,"andrew (2472)","",,1709513434811
179,1895,1r,red,false,true,true,"[]","[]",0,false,0,1250,2450,0,0,0,0,0,"xen pittman (1764)","",,1709580669841
180,1896,2r,red,false,true,false,"[am, am, as, ss, ss, ss]","[am, am, as, sa, sa, ts, ts]",0,true,550,4600,500,4,3,1,3,2,"red left (4940)","",,1709581461171
181,1897,2b,blue,true,true,false,"[ss, sm, sm]","[ss, sm, sm, ss, sa, sm, sm, ss]",1,false,0,0,0,1,0,1,3,4,"wayne (6060)","",,1709602367076
182,1898,2r,red,false,false,false,"[ss]","[ss, ss, as, ss, ss]",2,false,0,0,0,4,1,4,4,4,"grey (6060)","They were good :)",,1709682822932
183,1898,3b,blue,true,true,false,"[sm, sm, sm]","[ss, as, as, ss, ss, ss, as, as, ss]",1,false,0,0,0,3,1,4,4,4,"wayne (6060)","Their auto didn't score any of the notes 😱",,1709682843588
184,1899,1r,red,false,true,false,"[am, am, ss]","[]",0,false,0,7000,0,0,0,0,0,0,"right front (4940)","",,1709767295687
185,1900,1r,red,false,false,false,"[as, as, as, am]","[]",0,false,0,0,0,0,0,0,0,0,"dante (4940)","",,1709845588120
186,1901,1r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"24kabirr (1072)","",,1709850192788
187,1902,1r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"right front (4940)","",,1709853604101
188,1,1b,blue,false,true,false,"[ss]","[as, as, ss, ss, ss, ss, ss, ss, sm, sm, sm, ss, ss]",0,false,0,0,0,4,0,4,4,4,"grey (6060)","Really good :)",,1709928883668
189,1,3r,red,true,true,false,"[sm]","[]",0,false,0,0,0,2,0,0,3,4,"leilani (6060)","6060",,1709930408162
190,1903,1r,red,true,true,false,"[as, as]","[ss, ss, sm, sm]",1,true,0,0,0,0,0,0,0,0,"mzodun (1908)","",,1709930715382
191,1904,1r,red,false,true,true,"[]","[as, as, am]",3,true,0,0,2050,4,3,4,4,4,"halakomaiha (7174)","Helllo testing",,1709960744351
192,1905,2r,red,false,true,false,"[sm]","[sa, ss, sm]",0,true,0,0,1000,4,4,4,4,4,"halakomaiha (7174)","TESTING",,1709960891138
193,1906,2r,red,false,true,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"halakomaiha (7174)","",,1709987568903
194,4192,3r,red,false,true,false,"[]","[sm, ss, sm]",1,false,0,0,0,2,0,2,1,2,"crescendohawk24 (4641)","",,1709998822586
195,9407,3r,red,false,false,false,"[]","[ss]",0,false,0,0,0,0,0,0,0,0,"crescendohawk24 (4641)","Didn't work through most of the round, only does player station",,1709998833041
196,9408,1r,red,true,true,true,"[]","[]",0,false,0,800,0,0,0,0,0,0,"crescendohawk24 (4641)","",,1709998920741
197,9128,3b,blue,true,true,true,"[ss, as, ss, ss, sm, ss, ss, sm, as, ss, as, sm]","[]",0,false,0,4300,0,4,0,4,4,3,"cresendohawk24 (4641)","It seem like the robot wasnt moving for the first few seconds\nIt was fast very fast\nAnd it degisn seemed to focus more on the shooter",,1709998927945
198,5572,1r,red,true,false,false,"[sm]","[sm, sm, am, am]",0,false,0,0,0,2,0,1,0,2,"cresendo hawk24 (4641)","During the match it seemed like it’s shooter was malfunctioning and near then seemed to not work. They tried to shoot and missed all their shots",,1709998940551
199,9034,1b,blue,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"cresendohawk24 (4641)","Didn’t do anything and just stood there",,1709998974672
200,5417,3b,blue,false,false,false,"[ss]","[sm, ss, sm]",1,false,6000,15000,8000,0,0,0,0,0,"crescendohawk24 (4641)","",,1709999508688
201,2848,2r,red,true,true,false,"[as, as]","[ss, ss, ss, sm, ss]",1,false,0,0,0,3,1,2,1,3,"crescendohawk24 (4641)","",,1709999554947
202,9407,3r,red,false,false,false,"[]","[sm, sm, sm, ss, sm]",1,false,0,0,0,2,1,2,2,2,"crescendohawk24 (4641)","",,1709999570829
203,5788,1r,red,false,false,false,"[]","[sm, sm, sm, ss, ss]",0,false,0,9750,0,1,0,2,3,3,"cresendo hawk24 (4641)","It seems to spend a lot of time getting ready to shoot making it inconsistent ",,1709999572200
204,9409,1r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"chargerrobotics (7174)","",,1709999603302
205,3735,2b,blue,false,true,false,"[]","[]",2,true,0,0,0,0,0,0,0,0,"cresendohawk24 (4641)","Ila support  it solely meant for grabbing nodes for their allies",,1709999668552
206,148,1b,blue,true,true,true,"[ss]","[as, as, as, sm, sm, sm, sm, sm, sm, sm, sm, sm, ss, ss, ss]",2,false,0,400,0,0,0,0,0,0,"cresendohawk24 (4641)","",,1709999860421
207,50,1b,blue,true,false,false,"[]","[]",0,false,0,114200,0,0,0,0,0,0,"stephen o (1073)","",,1710076189870
208,4192,2r,red,false,true,false,"[ss]","[]",2,false,0,2000,0,1,0,1,1,2,"cresendohawk24 (4641)","Slow shooter bot",,1710077857755
209,210,2r,red,false,false,false,"[as, as]","[ss, sa, ss, sa, as, as]",0,false,0,0,0,0,0,0,0,0,"stephen o (1073)","",,1710078202182
210,9410,3b,blue,false,false,false,"[ss]","[]",0,false,0,0,0,4,0,0,0,0,"stephen o (1073)","Deadish sometimes",,1710078253837
211,9411,1r,red,true,true,true,"[as, as]","[ss, ss, ss, sa, sm, as, as, am, ts]",2,true,3750,0,0,3,2,3,3,3,"oakvilledynamics (8719)","Fake Data",,1710425273403
212,9412,1r,red,true,true,false,"[]","[as, as, as, as, as, ts, ts]",2,false,0,0,0,4,0,4,3,4,"334_elymar (334)","damn we're cooked",,1710432953565
213,9413,1r,red,true,true,false,"[]","[ss, ss, ss, ss, sm]",1,false,0,4000,8000,1,2,1,2,3,"334_elymar (334)","",,1710433852947
214,9414,1r,red,false,false,false,"[ss]","[sm, ss, ss]",2,false,0,0,0,0,0,0,0,0,"334_elymar (334)","NOTES GOT STUCK IN BOTH 334 AND 1468",,1710434389025
215,9415,1r,red,false,true,false,"[]","[as, ss, as, ss, ss, ss, ss, ss]",2,true,0,15000,0,3,2,2,3,4,"334_elymar (334)","no auton but scored consistently + fairly quickly in speaker // i think rice scored spotlight\n\n47 - 15",,1710435568824
216,9416,1r,red,false,true,false,"[]","[as, as, ss, ss, sm, ss, ss, ss, sm]",0,false,0,15000,0,2,2,3,2,3,"334_elymar (334)","",,1710436743888
217,8,3r,red,true,true,false,"[]","[as, as, as, ts, ts, ts]",2,false,0,10750,1000,2,2,1,3,2,"334_rosalind (334)","Decent at shooting ",,1710437403636
218,9417,1b,blue,true,false,false,"[]","[sm]",0,false,0,41700,0,1,2,1,2,0,"334_elymar (334)","flopped, they were slow and midway through teleop the robot stopped moving completely/ completely failed aim. note was stuck in robot ",,1710437404129
219,8,1r,red,false,true,false,"[]","[as, as, am, as, am]",1,false,0,6550,0,2,1,2,3,1,"334_cherine (334)","doesnt do auton, just drops note out \n\nonly did amp",,1710437415520
220,9,2r,red,true,false,true,"[sm, sm]","[sa, sa, sa, ss, sa, sm, sm, sm]",0,false,0,0,0,2,1,1,2,2,"334_rosalind (334)","",,1710437953653
221,9,1b,blue,true,true,false,"[sm]","[as, sm, am]",2,false,0,12000,0,1,0,1,3,2,"334_cherine (334)","hook kind of broke when climbing\n\nmissed auton shot\n\nstayed still for a few seconds",,1710438004730
222,9418,1r,red,true,true,false,"[sm, ss, sm]","[ss, tm, sm, ss, ss, sm, sm, ts]",2,true,0,600,0,2,3,2,2,3,"334_elymar (334)","missed almost as many shots as shots made in speaker.",,1710438032677
223,9419,2b,blue,false,true,false,"[]","[ss, ss, ss, ss, ss]",0,false,0,15000,0,2,2,2,3,1,"334_elymar (334)","intake is loose if they hit the wall, if not in the robot pan(?) it falls out and they have to go back and get the note again. shooter is perfect they did not miss. there was no auton",,1710438621873
224,10,1b,blue,true,true,false,"[ss, ss, ss]","[ss, as, as]",2,true,0,1850,0,3,0,2,3,2,"334_cherine (334)","randomly shot two notes they intaked which wasted time\n\n3 piece auton was solid\n\npretty fast ",,1710438630591
225,10,2r,red,true,true,true,"[ss, sm]","[ss, ss, sm, sm, sm, ss, ss, ss, sm, ss, ss, ss]",0,false,0,0,0,4,2,3,2,2,"334_rosalind (334)","really good driver, gets the notes from the blue side and shoots it to the red for its team mates\ncan’t hang",,1710438703354
226,11,1b,blue,true,true,false,"[ss, ss]","[ss, ss, sm, ss, ss, as, as]",2,false,0,1200,0,0,0,0,0,0,"334_cherine (334)","gyat they were solid enough\n\npretty fast and went under\n\nmissed center line during auton\n\nshooter almost never missed\n\nme gusta",,1710439113978
227,11,1r,red,false,false,false,"[sm]","[am, as]",0,false,0,0,0,0,0,1,1,0,"334_rosalind (334)","Driver was confused? Bot was looking around(?) \nCould not ground intake ",,1710439172433
228,12,1b,blue,true,true,false,"[ss, sm, sm, sm]","[sm, sm, sm, sm, sm, sm, sm]",1,false,0,0,0,2,0,2,3,2,"334_cherine (334)","could not angle their shooter correctly to aim into the speaker, intake was fairly okay but had to keep releasing it to adjust\npretty strong shooter if could angle correctly",,1710439677339
229,12,3b,blue,false,false,false,"[]","[]",0,false,0,90350,60350,0,0,0,0,0,"334_sophia (334)","didnt move at all until around 1:30 left\ndidnt shoot a single note\nthere defense was really bad\nbarely was able to defend",,1710439696890
230,12,1r,red,false,true,false,"[sm]","[sm, ss, sm, ss, ss, ss, ss]",0,false,0,5650,0,2,1,1,1,3,"334_rosalind (334)","Consist intake\nCan’t shoot far needs to get up close and personal \nI think could hang(?) but wasn’t considered a hang because they were on another bot. ",,1710439706920
231,13,3b,blue,false,false,false,"[]","[as]",0,false,0,58600,0,0,0,0,0,0,"334_sophia (334)","7036\nwas really slow\nwas able to move but didnt defend\ncouldn’t shoot only put one note in the amp",,1710440143084
232,13,1r,red,true,true,true,"[ss, sm, ss, sm]","[ss, ss, sm, ss, ss, ss]",1,false,0,33650,0,3,0,3,4,4,"334_cherine (334)","ran into one of traps towers\n\nstopped towards end\n\ncan shoot from far away pretty consistently ",,1710440226410
233,13,3r,red,false,false,false,"[ss, ss]","[ss, sm, sm, ss, as, as, am]",0,false,0,0,0,3,1,2,1,2,"334_rosalind (334)","Superrrr quickkkkkkk\n",,1710440241064
234,14,3b,blue,false,false,false,"[ss, ss, ss]","[ss, ss, ss, as, sm, ss]",2,false,0,0,4350,3,2,3,2,3,"334_sophia (334)","1126\nWas fast\nonly missed one shot\nhanged\npretty consistant\n",,1710440639640
235,9420,1r,red,true,true,false,"[sm]","[sm, ss, ss, ss, ss]",2,false,0,0,0,3,2,3,3,3,"334_elymar (334)","erm",,1710441136544
236,15,1r,red,true,true,false,"[]","[sa, sa, sa, sm, sm]",0,false,0,1750,0,4,4,4,4,4,"334_rosalind (334)","AMAZING BEST TEAM EVER THE HANG IS SOOOOOOOOO FIRE AND WE ONLY USE HALF THE CHAINNNNN WOOOOO GO 334!!!!!! I LOVE TECHKNIGHTS #greatestofalltime",,1710441239302
237,1,1b,blue,false,true,false,"[]","[as]",0,false,0,43050,0,1,0,2,2,0,"27spencerm (1072)","Team 2204\n\nInconsistent with pickup but this is a practice round.",,1710443228876
238,1,3b,blue,true,false,false,"[]","[as]",0,true,0,10500,0,0,0,0,0,0,"kratosss (4135)","8015",,1710443278662
239,9421,1r,red,false,true,false,"[ss, ss, sm, ss]","[sm, as, ss, sa, as, as, as, sa, sa, sm, ts, tm]",0,false,0,0,7950,3,1,2,3,4,"27elijahl (1072)","1678",,1710443282598
240,1,1r,red,true,true,true,"[ss, ss, as]","[as, as, as, as, as, as, sa, sa, sa, sa, sa, sa, ts]",2,true,0,117850,0,0,0,0,0,0,"kratosss (4135)","Cracked\nGOATed\n\n",,1710443375220
241,2,3r,red,false,false,false,"[]","[ss, sm]",1,false,0,7000,0,2,0,2,3,2,"25giae (1072)","",,1710444231991
242,2,1r,red,true,true,true,"[ss, ss]","[ss, ss, ss, ss, ss, ss, ss, ss, sm, ss, ss, ss, ts]",2,false,0,15800,0,4,4,4,4,4,"kratosss (4135)","",,1710444239567
243,1,2r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"esteban (6694)","Absent",,1710444239754
244,2,1b,blue,false,true,false,"[as]","[sm, sm, sm, ss, as]",0,false,8650,11800,0,1,0,1,2,1,"27spencerm (1072)","Team 4135\nbad intake, pretty slow, didn’t do much",,1710444249215
245,6947,3r,red,false,false,false,"[]","[]",1,false,0,30200,0,2,0,0,0,0,"kratosss (4135)","Team 6947",,1710444252062
246,1,3r,red,true,true,false,"[]","[ss, ss]",1,false,0,5000,0,0,0,0,0,0,"noshtag (6694)","",,1710444259768
247,2,3r,red,false,false,false,"[]","[ss]",1,false,0,29100,0,2,0,1,1,0,"24aeliyag (1072)","No autons, trouble moving around / intaking + alining for shot",,1710444270513
248,9422,1r,red,true,true,true,"[ss, ss, ss]","[ss, ss, sm, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ts]",0,false,0,0,0,3,0,2,4,4,"27elijahl (1072)","1678\nOnly went for speaker, no amplified notes",,1710444279889
249,2,3b,blue,false,true,false,"[]","[sm, sm, sm, ss, ss, am, sm, ss, sm, ss, ss]",0,false,0,15000,0,0,0,0,0,0,"kratosss (4135)","2141",,1710444292412
250,1,1r,red,true,true,true,"[ss, ss]","[ss, ss, ss, ss, ss, ss]",2,false,0,0,0,0,0,0,0,0,"axel (6694)","",,1710444304656
251,2,2b,blue,false,true,false,"[]","[ss, sm, sm, sm, sm, sm, ss, ss, tm]",0,false,0,0,0,0,0,0,0,2,"kratosss (4135)","",,1710444310138
252,2,3b,blue,true,true,false,"[]","[ss, sm, sm, sm, ss, ss, sm, sm, ss, ss, ss]",0,false,0,0,0,2,0,2,4,3,"25georgec (1072)","",,1710444314786
253,2,2r,red,true,true,false,"[ss, ss, ss]","[as, as, as, as, sm, sm, ss, sm, ts]",2,false,4950,0,0,4,0,3,4,3,"25tiffanyg (1072)","5419\ndoing feeding note strategy to alliance at the beginning to get amplified very quickly\n\nvery fast at shooting, good strategy for intaking at places\n\nhave a 3 note auton (2 at their zone, 1 at mid line) \n\ntrap looks consistent but takes a few sec to do it",,1710444409582
254,9422,3r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"25giae (1072)","Weren’t on the field",,1710444813834
255,9423,2r,red,false,false,false,"[]","[sm, ss, ss, am]",0,false,0,15000,6350,2,2,1,3,1,"334_elymar (334)","",,1710444880473
256,21,3b,blue,true,true,false,"[ss]","[ss, ss, ss, ss]",2,false,2200,0,0,2,1,1,3,3,"334_cherine (334)","pretty slow at going through the field to pickup notes\n\nokay shooting distance ",,1710444928027
257,3,3b,blue,true,true,false,"[sm]","[sm, ss, ss, sm, sm, sm, ss]",2,false,5100,2000,0,0,0,0,0,0,"kratosss (4135)","2135",,1710444980536
258,3,3b,blue,true,true,false,"[]","[sm, ss, ss, sm, sm, sm, ss]",2,false,0,0,0,2,0,2,3,1,"25georgec (1072)","2135",,1710444988469
259,9423,1b,blue,false,true,false,"[ss]","[sm, ss, as, ss, as, ss, ss]",0,false,0,0,0,2,0,2,2,2,"27spencerm (1072)","Team 3598\nPretty slow but consistent",,1710444990026
260,9421,2b,blue,false,false,false,"[]","[]",0,false,0,44000,0,0,0,0,2,0,"27alicel (1072)","6981\nJust like moved around but didn't do anything. Dropped the preloaded piece.",,1710444996652
261,9423,1r,red,false,false,false,"[]","[ss, ss, sm, sa, tm]",0,false,0,11600,56250,1,3,0,3,1,"27elijahl (1072)","701\nDefensive focus, very slow, bad aim, inconsistent intake",,1710444999776
262,3,1r,red,false,false,false,"[]","[ss, ss, ss, ss, ss, ss]",1,false,0,0,0,3,4,1,4,2,"kratosss (4135)","Played defensively \nGood offense\nNever left the alliance zone\n",,1710445006934
263,9423,1r,red,false,true,false,"[]","[ss, ss, ss, ss]",1,false,0,0,29450,2,2,0,2,2,"24aeliyag (1072)","Slow, shot in speaker a little ",,1710445072869
264,2,3b,blue,true,false,false,"[]","[as, as, as, am]",0,false,0,90500,0,0,0,0,0,0,"rampardo  (6694)","7102",,1710445123383
265,2,2r,red,false,true,false,"[]","[ss, ss, ss]",1,false,8200,37000,0,0,0,0,0,0,"esteban (6694)","6017",,1710445137943
